pack_name,category_slot,category_key,category_name,category_color,question,option_a,option_b,option_c,option_d,correct
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué metal constituye el centro de la molécula de clorofila?",Hierro,Calcio,Cobre,Magnesio,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué número cuántico determina principalmente la forma de un orbital atómico?",Azimutal,Principal,Magnético,Espín,0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué orden de mamíferos incluye murciélagos?",Roedores,Quirópteros,Primates,Lagomorfos,1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué estructura geológica se forma cuando una placa oceánica se hunde bajo otra placa?","Zona de subducción","Dorsal oceánica","Rift continental","Punto caliente",0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué físico predijo la existencia del positrón a partir de una ecuación relativista?","Enrico Fermi","Richard Feynman","Louis de Broglie","Paul Dirac",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué compuesto es el principal responsable de la dureza temporal del agua?","Cloruro de sodio","Bicarbonato de calcio","Sulfato de bario","Nitrato de potasio",1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué nervio craneal transmite la información visual desde la retina?","Nervio oculomotor","Nervio óptico","Nervio trigémino","Nervio vago",1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué ciclo metabólico oxida acetil-CoA en la matriz mitocondrial?","Ciclo de Calvin","Ciclo de Krebs","Ciclo de Cori","Ciclo de la urea",1
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué tipo de onda sísmica no puede atravesar líquidos?","Onda S","Onda P","Onda de Rayleigh","Onda sonora",0
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué botánico descubrió el núcleo celular en células vegetales?","Joseph Priestley","Jan Ingenhousz","Hugo de Vries","Robert Brown",3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué constante relaciona la energía de un fotón con su frecuencia?","Constante de Boltzmann","Constante de Avogadro","Constante de Planck","Constante de Faraday",2
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué animal posee tres corazones y sangre basada en hemocianina?",Delfín,Tiburón,Medusa,Pulpo,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué capa embrionaria origina principalmente el sistema nervioso?",Mesodermo,Endodermo,Trofoectodermo,Ectodermo,3
Clasico,4,science,"Ciencia y naturaleza",#27ae60,"¿Qué proceso nuclear alimenta principalmente al Sol?","Fusión de hidrógeno","Fisión de uranio","Desintegración beta","Combustión química",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor interpretó a Antonio Alcántara en «Cuéntame cómo pasó»?","Imanol Arias","José Coronado","Antonio Resines","Juan Echanove",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantautor grabó la canción «Mediterráneo»?","Luis Eduardo Aute","Joan Manuel Serrat","Víctor Manuel","Joaquín Sabina",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué concurso televisivo español tiene una prueba final llamada «El Rosco»?","Saber y ganar",Pasapalabra,Boom,"Ahora caigo",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué director español rodó «Todo sobre mi madre»?","Alejandro Amenábar","Fernando Trueba","Pedro Almodóvar","Álex de la Iglesia",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante española popularizó «Como una ola»?","Rocío Jurado","Isabel Pantoja","Lola Flores",Massiel,0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué personaje interpretó Emilio Aragón en «Médico de familia»?","Antonio Alcántara","Nacho Martín","Manolo Costas","Diego Serrano",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película de Alejandro Amenábar está protagonizada por Nicole Kidman?","Los otros",Tesis,"Abre los ojos","Mar adentro",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué grupo español publicó el álbum «Descanso dominical»?","Hombres G","El Último de la Fila",Mecano,"Nacha Pop",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actriz interpretó a Pepa Marcos en la serie «Los Serrano»?","Lydia Bosch","Ana Duato","Carmen Machi","Belén Rueda",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué humorista creó al personaje de Chiquito de la Calzada?","Gregorio Sánchez","Andreu Buenafuente","José Mota","Florentino Fernández",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película española narra la relación entre Ramón Sampedro y quienes le rodean?","El bola","Los lunes al sol","Mar adentro",Campeones,2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué grupo representó a España en Eurovisión con «Eres tú»?","Fórmula V","Los Brincos",Mocedades,"La Década Prodigiosa",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie española transcurre principalmente en la comunidad de vecinos de Desengaño 21?","La que se avecina","Aquí no hay quien viva","Farmacia de guardia","7 vidas",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor protagonizó «El día de la bestia» como el padre Ángel Berriatúa?","Santiago Segura","Álex Angulo","Antonio de la Torre","Karra Elejalde",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué dúo español cantó «Resistiré»?","Los del Río","Azúcar Moreno","Dúo Dinámico","Ella Baila Sola",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué presentador estuvo al frente de «Un, dos, tres... responda otra vez» en su primera etapa?","Mayra Gómez Kemp","Jordi Estadella","Luis Larrodera","Kiko Ledgard",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actriz interpretó a Soledad «Sole» Huete en la serie «7 vidas»?","Carmen Machi","Anabel Alonso","Blanca Portillo","Amparo Baró",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué banda española grabó «La chica de ayer»?","Los Secretos","Duncan Dhu","Nacha Pop",Tequila,2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué director español ganó el Óscar a mejor película de habla no inglesa por «Belle Époque»?","José Luis Garci","Pedro Almodóvar","Fernando Trueba","Luis García Berlanga",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué personaje del «Barrio Sésamo» español era un erizo rosa de tamaño humano?","Don Pimpón",Chema,Epi,Espinete,3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actriz dio vida a Merche en «Cuéntame cómo pasó»?","Aitana Sánchez-Gijón","Ana Duato","Adriana Ozores","Maribel Verdú",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué grupo español lanzó «A quién le importa» con Alaska como vocalista?",Fangoria,"Kaka de Luxe","Alaska y Dinarama","Parálisis Permanente",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cineasta dirigió «Ocho apellidos vascos»?","Daniel Sánchez Arévalo","Emilio Martínez-Lázaro","Javier Fesser","Borja Cobeaga",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante compuso e interpretó «19 días y 500 noches»?","Miguel Ríos","Víctor Manuel","Joaquín Sabina","Luis Eduardo Aute",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie española tiene como protagonistas a los policías Paco Miranda y Mariano Moreno?","Los hombres de Paco","El comisario","Policías, en el corazón de la calle","Servir y proteger",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actriz ganó el Óscar por interpretar a María Elena en «Vicky Cristina Barcelona»?","Penélope Cruz","Paz Vega","Maribel Verdú","Carmen Maura",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué veterano concurso cultural de televisión está asociado al presentador Jordi Hurtado?",Pasapalabra,"Cifras y letras","Saber y ganar","El cazador",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué grupo originario de Zaragoza grabó «Entre dos tierras»?",Amaral,"Héroes del Silencio","Más Birras","Las Novias",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor interpretó a Torrente en la saga cinematográfica homónima?","Santiago Segura","Javier Cámara","Gabino Diego","José Mota",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película de Luis García Berlanga gira en torno a una campaña navideña llamada «Siente un pobre a su mesa»?","Bienvenido, Mister Marshall",Plácido,"El verdugo","La escopeta nacional",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante española fue vocalista del grupo Mecano?",Alaska,"Ana Torroja","Christina Rosenvinge","Amaia Montero",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie española se ambienta en el colegio privado Zurbarán?",Compañeros,"El internado",Merlí,"Física o química",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué director realizó la película española «Tesis»?","Jaume Balagueró","Paco Plaza","Juan Antonio Bayona","Alejandro Amenábar",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué artista español cantó «Libre» y «Un beso y una flor»?","Camilo Sesto","Nino Bravo",Raphael,Peret,1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actriz interpretó a Aída García en «7 vidas» y en la serie «Aída»?","Amparo Baró","Anabel Alonso","Paz Padilla","Carmen Machi",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película ganó el primer Óscar a mejor película de la historia?",Amanecer,Wings,"El cantor de jazz",Metrópolis,1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor interpretó a Indiana Jones en el cine?","Harrison Ford","Tom Selleck","Kurt Russell","Dennis Quaid",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué banda grabó el álbum «The Dark Side of the Moon»?","Led Zeppelin","Pink Floyd","The Who",Genesis,1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué director realizó «El padrino»?","Martin Scorsese","Brian De Palma","Francis Ford Coppola","William Friedkin",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué personaje de «Friends» trabajaba como paleontólogo?","Ross Geller","Chandler Bing","Joey Tribbiani",Gunther,0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante es conocido como el Rey del Pop?",Prince,"Elvis Presley","Stevie Wonder","Michael Jackson",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película presenta a un tiburón que aterroriza la isla de Amity?",Orca,"Mar abierto","Deep Blue Sea",Tiburón,3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actriz interpretó a Hermione Granger en las películas de Harry Potter?","Emma Stone","Keira Knightley","Natalie Portman","Emma Watson",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué grupo lanzó «Bohemian Rhapsody»?",Queen,"The Beatles","Electric Light Orchestra",Supertramp,0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie comienza con un accidente aéreo del vuelo Oceanic 815?",Manifest,Perdidos,Fringe,"The Leftovers",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cineasta dirigió «Pulp Fiction»?","Robert Rodriguez","David Fincher","Guy Ritchie","Quentin Tarantino",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué personaje de ficción vive en el número 221B de Baker Street?","Hercule Poirot","Sherlock Holmes","Philip Marlowe","Nero Wolfe",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante grabó el álbum «Back to Black»?",Adele,Duffy,"Amy Winehouse","Lily Allen",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película de animación tiene como protagonista a un ogro verde y parlante?",Brave,Enredados,Shrek,"Monstruos, S.A.",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor interpretó a Neo en «Matrix»?","Laurence Fishburne","Keanu Reeves","Hugo Weaving","Carrie-Anne Moss",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué grupo estaba formado por John Lennon, Paul McCartney, George Harrison y Ringo Starr?","The Beatles","The Rolling Stones","The Kinks","The Who",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie sigue al profesor de química Walter White tras convertirse en fabricante de metanfetamina?",Ozark,"The Wire","Better Call Saul","Breaking Bad",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué director japonés realizó «Los siete samuráis»?","Yasujirō Ozu","Kenji Mizoguchi","Hayao Miyazaki","Akira Kurosawa",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué artista publicó el álbum «Purple Rain»?","David Bowie","George Michael","Lionel Richie",Prince,3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película contiene la frase asociada «Que la Fuerza te acompañe»?","Star Trek",Dune,"Blade Runner","Star Wars",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actriz protagonizó «Desayuno con diamantes» como Holly Golightly?","Grace Kelly","Elizabeth Taylor","Audrey Hepburn","Natalie Wood",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué grupo irlandés tiene a Bono como cantante?","The Cranberries","Thin Lizzy","The Corrs",U2,3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie de animación tiene como padre de familia a Homer?","Padre de familia","South Park","Los Simpson",Futurama,2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué director filmó «2001: Una odisea del espacio»?","Stanley Kubrick","Ridley Scott","Steven Spielberg","George Lucas",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante interpretó «Like a Prayer»?","Cyndi Lauper",Cher,Madonna,"Tina Turner",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor encarnó al Joker en «El caballero oscuro»?","Joaquin Phoenix","Heath Ledger","Jack Nicholson","Jared Leto",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie está ambientada en el continente ficticio de Poniente?","Juego de tronos","The Witcher","La rueda del tiempo",Vikingos,0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película italiana de Federico Fellini da nombre a un concepto de vida despreocupada y placentera?",Amarcord,"Ocho y medio","La dolce vita","Las noches de Cabiria",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué banda lideró Kurt Cobain?",Nirvana,"Pearl Jam",Soundgarden,"Alice in Chains",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor protagonizó «Forrest Gump»?","Robin Williams","Tom Hanks","Kevin Costner","John Travolta",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie incluye a los personajes Don Draper y Peggy Olson?","The Newsroom","Mad Men",Succession,"Boardwalk Empire",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué compositor escribió la banda sonora principal de «Star Wars»?","Hans Zimmer","John Williams","Ennio Morricone","Jerry Goldsmith",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película surcoreana de Bong Joon-ho ganó el Óscar a mejor película?",Oldboy,Burning,"La doncella",Parásitos,3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante fue vocalista de The Police?",Sting,"Phil Collins","Peter Gabriel","Bryan Ferry",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor interpretó a Tony Soprano?","James Gandolfini","Edie Falco","Michael Imperioli","Steve Buscemi",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película de Pixar tiene como protagonista a un robot compactador abandonado en la Tierra?",Robots,"Big Hero 6",WALL-E,"El gigante de hierro",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué banda grabó «Hotel California»?",Eagles,"Fleetwood Mac",America,Boston,0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué director creó la trilogía cinematográfica de «El señor de los anillos» estrenada entre 2001 y 2003?","Peter Jackson","George Miller","Sam Raimi","Guillermo del Toro",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante protagonizó la película «El guardaespaldas» junto a Kevin Costner?","Diana Ross","Whitney Houston","Janet Jackson","Toni Braxton",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie de ciencia ficción presenta la nave USS Enterprise?","Battlestar Galactica","Babylon 5","The Expanse","Star Trek",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película de Alfred Hitchcock transcurre en gran parte en el motel Bates?",Vértigo,"La ventana indiscreta","Los pájaros",Psicosis,3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué grupo publicó el álbum «Rumours»?","Fleetwood Mac",ABBA,"Bee Gees","Dire Straits",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actriz interpretó a Ellen Ripley en la saga «Alien»?","Sigourney Weaver","Linda Hamilton","Jamie Lee Curtis","Geena Davis",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie presenta una oficina de la empresa papelera Dunder Mifflin?","Parks and Recreation","30 Rock","The Office",Superstore,2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué director italiano rodó «Cinema Paradiso»?","Giuseppe Tornatore","Roberto Benigni","Bernardo Bertolucci","Nanni Moretti",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante publicó «Born to Run»?","Bob Dylan","Billy Joel","Bruce Springsteen","Neil Young",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película tiene como protagonistas a Thelma Dickinson y Louise Sawyer?","Tomates verdes fritos","Magnolias de acero","Thelma & Louise","Erin Brockovich",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor interpretó a Hannibal Lecter en «El silencio de los corderos»?","Brian Cox","Anthony Hopkins","Mads Mikkelsen","Gary Oldman",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué grupo sueco ganó Eurovisión con «Waterloo»?",Roxette,"Ace of Base",ABBA,Europe,2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie tiene como escenario principal el hospital Seattle Grace?",Urgencias,House,"The Good Doctor","Anatomía de Grey",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué director realizó «La princesa Mononoke»?","Isao Takahata","Satoshi Kon","Mamoru Oshii","Hayao Miyazaki",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante interpretó «Respect» en su versión más célebre de 1967?","Aretha Franklin","Diana Ross","Etta James","Nina Simone",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película presenta al ordenador HAL 9000?","Blade Runner",Solaris,Alien,"2001: Una odisea del espacio",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor interpretó a Rocky Balboa?","Robert De Niro","Arnold Schwarzenegger","Sylvester Stallone","Bruce Willis",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué banda británica grabó «Stairway to Heaven»?","Deep Purple","Black Sabbath","The Who","Led Zeppelin",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie sigue a la reina Isabel II a lo largo de varias décadas?",Victoria,"Downton Abbey","The Crown","The Tudors",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué directora rodó «En tierra hostil»?","Kathryn Bigelow","Sofia Coppola","Jane Campion","Greta Gerwig",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué cantante publicó el álbum «Blue» en 1971?","Joni Mitchell","Carole King","Joan Baez","Patti Smith",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película de animación japonesa tiene a Chihiro como protagonista?","Mi vecino Totoro",Ponyo,"El castillo ambulante","El viaje de Chihiro",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué actor interpretó a Vito Corleone en la primera película de «El padrino»?","Marlon Brando","Al Pacino","Robert Duvall","James Caan",0
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué grupo creó la ópera rock «Tommy»?",Queen,"The Who",Genesis,"Pink Floyd",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué serie incluye a los detectives Rust Cohle y Marty Hart en su primera temporada?",Fargo,"True Detective",Mindhunter,"The Killing",1
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué director alemán realizó «Metrópolis»?","F. W. Murnau","G. W. Pabst","Ernst Lubitsch","Fritz Lang",3
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué artista interpretó «What’s Going On»?","Stevie Wonder","Otis Redding","Marvin Gaye","Sam Cooke",2
Clasico,5,entertainment,Entretenimiento,#d94a9b,"¿Qué película presenta a Charles Foster Kane como magnate de la prensa?","El cuarto poder","Ciudadano Kane","Todos los hombres del presidente",Network,1
